Date,Timestamp,Event_Log,Event_Log_Num,resetWallCountperEpisode,resetTotalCountperEpisode,reset00CountperEpisode,reset01CountperEpisode,resetbetCountperEpisode
20260203115815.888,294.7605,,,30,31,0,1,25.7993
20260203115815.890,294.7716,,,30,31,0,1,25.7993
20260203115815.892,294.7827,,,30,31,0,1,25.7993
20260203115815.894,294.7938,,,30,31,0,1,25.7993
20260203115815.896,294.8049,,,30,31,0,1,25.7993
20260203115815.898,294.8160,,,30,31,0,1,25.7993
20260203115815.899,294.8271,,,30,31,0,1,25.7993
20260203115815.901,294.8382,,,30,31,0,1,25.7993
20260203115815.903,294.8493,,,30,31,0,1,25.7993
20260203115815.904,294.8604,,,30,31,0,1,25.7993
20260203115815.906,294.8715,,,30,31,0,1,25.7993
20260203115815.907,294.8826,,,30,31,0,1,25.7993
20260203115815.908,294.8937,,,30,31,0,1,25.7993
20260203115815.910,294.9048,,,30,31,0,1,25.7993
20260203115815.912,294.9159,,,30,31,0,1,25.7993
20260203115815.913,294.9270,,,30,31,0,1,25.7993
20260203115815.916,294.9381,,,30,31,0,1,25.7993
20260203115815.917,294.9492,,,30,31,0,1,25.7993
20260203115815.918,294.9603,,,30,31,0,1,25.7993
20260203115815.921,294.9714,,,30,31,0,1,25.7993
20260203115815.922,294.9825,,,30,31,0,1,25.7993
20260203115815.924,294.9936,,,30,31,0,1,25.7993
20260203115815.925,295.0047,,,30,31,0,1,25.7993
20260203115815.927,295.0158,,,30,31,0,1,25.7993
20260203115815.929,295.0269,,,30,31,0,1,25.7993
20260203115815.931,295.0380,,,30,31,0,1,25.7993
20260203115815.932,295.0491,,,30,31,0,1,25.7993
20260203115815.934,295.0602,,,30,31,0,1,25.7993
20260203115815.936,295.0713,,,30,31,0,1,25.7993
20260203115815.937,295.0824,,,30,31,0,1,25.7993
20260203115815.939,295.0935,,,30,31,0,1,25.7993
20260203115815.943,295.1046,,,30,31,0,1,25.7993
20260203115815.945,295.1157,,,30,31,0,1,25.7993
20260203115815.946,295.1268,,,30,31,0,1,25.7993
20260203115815.948,295.1379,,,30,31,0,1,25.7993
20260203115815.950,295.1490,,,30,31,0,1,25.7993
20260203115815.971,295.1601,,,30,31,0,1,25.7993
20260203115815.973,295.1712,,,30,31,0,1,25.7993
20260203115815.975,295.1823,,,30,31,0,1,25.7993
20260203115815.976,295.1934,,,30,31,0,1,25.7993
20260203115815.977,295.2045,,,30,31,0,1,25.7993
20260203115815.979,295.2156,,,30,31,0,1,25.7993
20260203115815.981,295.2267,,,30,31,0,1,25.7993
20260203115815.983,295.2378,,,30,31,0,1,25.7993
20260203115815.984,295.2489,,,30,31,0,1,25.7993
20260203115815.986,295.2600,,,30,31,0,1,25.7993
20260203115815.988,295.2711,,,30,31,0,1,25.7993
20260203115815.989,295.2822,,,30,31,0,1,25.7993
20260203115815.991,295.2933,,,30,31,0,1,25.7993
20260203115815.992,295.3044,,,30,31,0,1,25.7993
20260203115815.994,295.3155,,,30,31,0,1,25.7993
20260203115815.996,295.3266,,,30,31,0,1,25.7993
20260203115815.998,295.3377,,,30,31,0,1,25.7993
20260203115816.000,295.3488,,,30,31,0,1,25.7993
20260203115816.002,295.3599,,,30,31,0,1,25.7993
20260203115816.003,295.3710,,,30,31,0,1,25.7993
20260203115816.005,295.3821,,,30,31,0,1,25.7993
20260203115816.006,295.3932,,,30,31,0,1,25.7993
20260203115816.008,295.4043,,,30,31,0,1,25.7993
20260203115816.009,295.4154,,,30,31,0,1,25.7993
20260203115816.011,295.4265,,,30,31,0,1,25.7993
20260203115816.013,295.4376,,,30,31,0,1,25.7993
20260203115816.015,295.4487,,,30,31,0,1,25.7993
20260203115816.016,295.4598,,,30,31,0,1,25.7993
20260203115816.018,295.4709,,,30,31,0,1,25.7993
20260203115816.019,295.4820,,,30,31,0,1,25.7993
20260203115816.020,295.4931,,,30,31,0,1,25.7993
20260203115816.023,295.5042,,,30,31,0,1,25.7993
20260203115816.025,295.5153,,,30,31,0,1,25.7993
20260203115816.027,295.5264,,,30,31,0,1,25.7993
20260203115816.028,295.5375,,,30,31,0,1,25.7993
20260203115816.030,295.5486,,,30,31,0,1,25.7993
20260203115816.031,295.5597,,,30,31,0,1,25.7993
20260203115816.034,295.5708,,,30,31,0,1,25.7993
20260203115816.035,295.5819,,,30,31,0,1,25.7993
20260203115816.036,295.5930,,,30,31,0,1,25.7993
20260203115816.038,295.6041,,,30,31,0,1,25.7993
20260203115816.040,295.6152,,,30,31,0,1,25.7993
20260203115816.042,295.6263,,,30,31,0,1,25.7993
20260203115816.044,295.6374,,,30,31,0,1,25.7993
20260203115816.045,295.6485,,,30,31,0,1,25.7993
20260203115816.047,295.6596,,,30,31,0,1,25.7993
20260203115816.051,295.6707,,,30,31,0,1,25.7993
20260203115816.053,295.6818,,,30,31,0,1,25.7993
20260203115816.054,295.6929,,,30,31,0,1,25.7993
20260203115816.055,295.7040,,,30,31,0,1,25.7993
20260203115816.074,295.7151,,,30,31,0,1,25.7993
20260203115816.075,295.7262,,,30,31,0,1,25.7993
20260203115816.077,295.7373,,,30,31,0,1,25.7993
20260203115816.078,295.7484,,,30,31,0,1,25.7993
20260203115816.080,295.7595,,,30,31,0,1,25.7993
20260203115816.082,295.7706,,,30,31,0,1,25.7993
20260203115816.084,295.7817,,,30,31,0,1,25.7993
20260203115816.085,295.7928,,,30,31,0,1,25.7993
20260203115816.088,295.8039,,,30,31,0,1,25.7993
20260203115816.089,295.8150,,,30,31,0,1,25.7993
20260203115816.091,295.8261,,,30,31,0,1,25.7993
20260203115816.093,295.8372,,,30,31,0,1,25.7993
20260203115816.095,295.8483,,,30,31,0,1,25.7993
20260203115816.096,295.8594,,,30,31,0,1,25.7993
20260203115816.098,295.8705,,,30,31,0,1,25.7993
20260203115816.099,295.8816,,,30,31,0,1,25.7993
20260203115816.101,295.8927,,,30,31,0,1,25.7993
20260203115816.103,295.9038,,,30,31,0,1,25.7993
20260203115816.105,295.9149,,,30,31,0,1,25.7993
20260203115816.106,295.9260,,,30,31,0,1,25.7993
20260203115816.107,295.9371,,,30,31,0,1,25.7993
20260203115816.110,295.9482,,,30,31,0,1,25.7993
20260203115816.111,295.9593,,,30,31,0,1,25.7993
20260203115816.113,295.9704,,,30,31,0,1,25.7993
20260203115816.114,295.9815,,,30,31,0,1,25.7993
20260203115816.116,295.9926,,,30,31,0,1,25.7993
20260203115816.118,296.0037,,,30,31,0,1,25.7993
20260203115816.120,296.0148,,,30,31,0,1,25.7993
20260203115816.121,296.0259,,,30,31,0,1,25.7993
20260203115816.123,296.0370,,,30,31,0,1,25.7993
20260203115816.124,296.0481,,,30,31,0,1,25.7993
20260203115816.127,296.0592,,,30,31,0,1,25.7993
20260203115816.128,296.0703,,,30,31,0,1,25.7993
20260203115816.130,296.0814,,,30,31,0,1,25.7993
20260203115816.131,296.0925,,,30,31,0,1,25.7993
20260203115816.133,296.1036,,,30,31,0,1,25.7993
20260203115816.135,296.1147,,,30,31,0,1,25.7993
20260203115816.137,296.1258,,,30,31,0,1,25.7993
20260203115816.138,296.1369,,,30,31,0,1,25.7993
20260203115816.139,296.1480,,,30,31,0,1,25.7993
20260203115816.141,296.1591,,,30,31,0,1,25.7993
20260203115816.143,296.1702,,,30,31,0,1,25.7993
20260203115816.144,296.1813,,,30,31,0,1,25.7993
20260203115816.146,296.1924,,,30,31,0,1,25.7993
20260203115816.148,296.2035,,,30,31,0,1,25.7993
20260203115816.150,296.2146,,,30,31,0,1,25.7993
20260203115816.155,296.2257,,,30,31,0,1,25.7993
20260203115816.157,296.2368,,,30,31,0,1,25.7993
20260203115816.158,296.2479,,,30,31,0,1,25.7993
20260203115816.160,296.2590,,,30,31,0,1,25.7993
20260203115816.179,296.2701,,,30,31,0,1,25.7993
20260203115816.181,296.2812,,,30,31,0,1,25.7993
20260203115816.183,296.2923,,,30,31,0,1,25.7993
20260203115816.184,296.3034,,,30,31,0,1,25.7993
20260203115816.187,296.3145,,,30,31,0,1,25.7993
20260203115816.188,296.3256,,,30,31,0,1,25.7993
20260203115816.190,296.3367,,,30,31,0,1,25.7993
20260203115816.192,296.3478,,,30,31,0,1,25.7993
20260203115816.193,296.3589,,,30,31,0,1,25.7993
20260203115816.195,296.3700,,,30,31,0,1,25.7993
20260203115816.197,296.3811,,,30,31,0,1,25.7993
20260203115816.198,296.3922,,,30,31,0,1,25.7993
20260203115816.200,296.4033,,,30,31,0,1,25.7993
20260203115816.201,296.4144,,,30,31,0,1,25.7993
20260203115816.203,296.4255,,,30,31,0,1,25.7993
20260203115816.205,296.4366,,,30,31,0,1,25.7993
20260203115816.207,296.4477,,,30,31,0,1,25.7993
20260203115816.208,296.4588,,,30,31,0,1,25.7993
20260203115816.210,296.4699,,,30,31,0,1,25.7993
20260203115816.211,296.4810,,,30,31,0,1,25.7993
20260203115816.213,296.4921,,,30,31,0,1,25.7993
20260203115816.214,296.5032,,,30,31,0,1,25.7993
20260203115816.217,296.5143,,,30,31,0,1,25.7993
20260203115816.218,296.5254,,,30,31,0,1,25.7993
20260203115816.219,296.5365,,,30,31,0,1,25.7993
20260203115816.222,296.5476,,,30,31,0,1,25.7993
20260203115816.223,296.5587,,,30,31,0,1,25.7993
20260203115816.225,296.5698,,,30,31,0,1,25.7993
20260203115816.226,296.5809,,,30,31,0,1,25.7993
20260203115816.227,296.5920,,,30,31,0,1,25.7993
20260203115816.230,296.6031,,,30,31,0,1,25.7993
20260203115816.232,296.6142,,,30,31,0,1,25.7993
20260203115816.234,296.6253,,,30,31,0,1,25.7993
20260203115816.235,296.6364,,,30,31,0,1,25.7993
20260203115816.237,296.6475,,,30,31,0,1,25.7993
20260203115816.238,296.6586,,,30,31,0,1,25.7993
20260203115816.240,296.6697,,,30,31,0,1,25.7993
20260203115816.241,296.6808,,,30,31,0,1,25.7993
20260203115816.243,296.6919,,,30,31,0,1,25.7993
20260203115816.245,296.7030,,,30,31,0,1,25.7993
20260203115816.247,296.7141,,,30,31,0,1,25.7993
20260203115816.248,296.7252,,,30,31,0,1,25.7993
20260203115816.250,296.7363,,,30,31,0,1,25.7993
20260203115816.252,296.7474,,,30,31,0,1,25.7993
20260203115816.253,296.7585,,,30,31,0,1,25.7993
20260203115816.255,296.7696,,,30,31,0,1,25.7993
20260203115816.260,296.7807,,,30,31,0,1,25.7993
20260203115816.261,296.7918,,,30,31,0,1,25.7993
20260203115816.263,296.8029,,,30,31,0,1,25.7993
20260203115816.265,296.8140,,,30,31,0,1,25.7993
20260203115816.283,296.8251,,,30,31,0,1,25.7993
20260203115816.285,296.8362,,,30,31,0,1,25.7993
20260203115816.287,296.8473,,,30,31,0,1,25.7993
20260203115816.289,296.8584,,,30,31,0,1,25.7993
20260203115816.290,296.8695,,,30,31,0,1,25.7993
20260203115816.292,296.8806,,,30,31,0,1,25.7993
20260203115816.294,296.8917,,,30,31,0,1,25.7993
20260203115816.296,296.9028,,,30,31,0,1,25.7993
20260203115816.297,296.9139,,,30,31,0,1,25.7993
20260203115816.299,296.9250,,,30,31,0,1,25.7993
20260203115816.301,296.9361,,,30,31,0,1,25.7993
20260203115816.302,296.9472,,,30,31,0,1,25.7993
20260203115816.304,296.9583,,,30,31,0,1,25.7993
20260203115816.306,296.9694,,,30,31,0,1,25.7993
20260203115816.307,296.9805,,,30,31,0,1,25.7993
20260203115816.309,296.9916,,,30,31,0,1,25.7993
20260203115816.310,297.0027,,,30,31,0,1,25.7993
20260203115816.312,297.0138,,,30,31,0,1,25.7993
20260203115816.314,297.0249,,,30,31,0,1,25.7993
20260203115816.315,297.0360,,,30,31,0,1,25.7993
20260203115816.318,297.0471,,,30,31,0,1,25.7993
20260203115816.320,297.0582,,,30,31,0,1,25.7993
20260203115816.321,297.0693,,,30,31,0,1,25.7993
20260203115816.323,297.0804,,,30,31,0,1,25.7993
20260203115816.324,297.0915,,,30,31,0,1,25.7993
20260203115816.325,297.1026,,,30,31,0,1,25.7993
20260203115816.328,297.1137,,,30,31,0,1,25.7993
20260203115816.330,297.1248,,,30,31,0,1,25.7993
20260203115816.331,297.1359,,,30,31,0,1,25.7993
20260203115816.333,297.1470,,,30,31,0,1,25.7993
20260203115816.335,297.1581,,,30,31,0,1,25.7993
20260203115816.337,297.1692,,,30,31,0,1,25.7993
20260203115816.338,297.1803,,,30,31,0,1,25.7993
20260203115816.340,297.1914,,,30,31,0,1,25.7993
20260203115816.342,297.2025,,,30,31,0,1,25.7993
20260203115816.343,297.2136,,,30,31,0,1,25.7993
20260203115816.345,297.2247,,,30,31,0,1,25.7993
20260203115816.347,297.2358,,,30,31,0,1,25.7993
20260203115816.348,297.2469,,,30,31,0,1,25.7993
20260203115816.350,297.2580,,,30,31,0,1,25.7993
20260203115816.351,297.2691,,,30,31,0,1,25.7993
20260203115816.353,297.2802,,,30,31,0,1,25.7993
20260203115816.354,297.2913,,,30,31,0,1,25.7993
20260203115816.357,297.3024,,,30,31,0,1,25.7993
20260203115816.358,297.3135,,,30,31,0,1,25.7993
20260203115816.360,297.3246,,,30,31,0,1,25.7993
20260203115816.364,297.3357,,,30,31,0,1,25.7993
20260203115816.367,297.3468,,,30,31,0,1,25.7993
20260203115816.368,297.3579,,,30,31,0,1,25.7993
20260203115816.370,297.3690,,,30,31,0,1,25.7993
20260203115816.390,297.3801,,,30,31,0,1,25.7993
20260203115816.393,297.3912,,,30,31,0,1,25.7993
20260203115816.394,297.4023,,,30,31,0,1,25.7993
20260203115816.396,297.4134,,,30,31,0,1,25.7993
20260203115816.397,297.4245,,,30,31,0,1,25.7993
20260203115816.399,297.4356,,,30,31,0,1,25.7993
20260203115816.401,297.4467,,,30,31,0,1,25.7993
20260203115816.403,297.4578,,,30,31,0,1,25.7993
20260203115816.405,297.4689,,,30,31,0,1,25.7993
20260203115816.407,297.4800,,,30,31,0,1,25.7993
20260203115816.408,297.4911,,,30,31,0,1,25.7993
20260203115816.410,297.5022,,,30,31,0,1,25.7993
20260203115816.412,297.5133,,,30,31,0,1,25.7993
20260203115816.413,297.5244,,,30,31,0,1,25.7993
20260203115816.414,297.5355,,,30,31,0,1,25.7993
20260203115816.417,297.5466,,,30,31,0,1,25.7993
20260203115816.418,297.5577,,,30,31,0,1,25.7993
20260203115816.420,297.5688,,,30,31,0,1,25.7993
20260203115816.422,297.5799,,,30,31,0,1,25.7993
20260203115816.423,297.5910,,,30,31,0,1,25.7993
20260203115816.425,297.6021,,,30,31,0,1,25.7993
20260203115816.427,297.6132,,,30,31,0,1,25.7993
20260203115816.429,297.6243,,,30,31,0,1,25.7993
20260203115816.431,297.6354,,,30,31,0,1,25.7993
20260203115816.432,297.6465,,,30,31,0,1,25.7993
20260203115816.434,297.6576,,,30,31,0,1,25.7993
20260203115816.436,297.6687,,,30,31,0,1,25.7993
20260203115816.437,297.6798,,,30,31,0,1,25.7993
20260203115816.439,297.6909,,,30,31,0,1,25.7993
20260203115816.441,297.7020,,,30,31,0,1,25.7993
20260203115816.442,297.7131,,,30,31,0,1,25.7993
20260203115816.444,297.7242,,,30,31,0,1,25.7993
20260203115816.445,297.7353,,,30,31,0,1,25.7993
20260203115816.447,297.7464,,,30,31,0,1,25.7993
20260203115816.449,297.7575,,,30,31,0,1,25.7993
20260203115816.450,297.7686,,,30,31,0,1,25.7993
20260203115816.452,297.7797,,,30,31,0,1,25.7993
20260203115816.454,297.7908,,,30,31,0,1,25.7993
20260203115816.455,297.8019,,,30,31,0,1,25.7993
20260203115816.457,297.8130,,,30,31,0,1,25.7993
20260203115816.459,297.8241,,,30,31,0,1,25.7993
20260203115816.461,297.8352,,,30,31,0,1,25.7993
20260203115816.462,297.8463,,,30,31,0,1,25.7993
20260203115816.464,297.8574,,,30,31,0,1,25.7993
20260203115816.465,297.8685,,,30,31,0,1,25.7993
20260203115816.467,297.8796,,,30,31,0,1,25.7993
20260203115816.472,297.8907,,,30,31,0,1,25.7993
20260203115816.473,297.9018,,,30,31,0,1,25.7993
20260203115816.475,297.9129,,,30,31,0,1,25.7993
20260203115816.477,297.9240,,,30,31,0,1,25.7993
20260203115816.495,297.9351,,,30,31,0,1,25.7993
20260203115816.498,297.9462,,,30,31,0,1,25.7993
20260203115816.500,297.9573,,,30,31,0,1,25.7993
20260203115816.501,297.9684,,,30,31,0,1,25.7993
20260203115816.503,297.9795,,,30,31,0,1,25.7993
20260203115816.504,297.9906,,,30,31,0,1,25.7993
20260203115816.506,298.0017,,,30,31,0,1,25.7993
20260203115816.507,298.0128,,,30,31,0,1,25.7993
20260203115816.509,298.0239,,,30,31,0,1,25.7993
20260203115816.511,298.0350,,,30,31,0,1,25.7993
20260203115816.513,298.0461,,,30,31,0,1,25.7993
20260203115816.515,298.0572,,,30,31,0,1,25.7993
20260203115816.515,298.0683,,,30,31,0,1,25.7993
20260203115816.518,298.0794,,,30,31,0,1,25.7993
20260203115816.520,298.0905,,,30,31,0,1,25.7993
20260203115816.521,298.1016,,,30,31,0,1,25.7993
20260203115816.523,298.1127,,,30,31,0,1,25.7993
20260203115816.525,298.1238,,,30,31,0,1,25.7993
20260203115816.527,298.1349,,,30,31,0,1,25.7993
20260203115816.528,298.1460,,,30,31,0,1,25.7993
20260203115816.529,298.1571,,,30,31,0,1,25.7993
20260203115816.531,298.1682,,,30,31,0,1,25.7993
20260203115816.533,298.1793,,,30,31,0,1,25.7993
20260203115816.534,298.1904,,,30,31,0,1,25.7993
20260203115816.535,298.2015,,,30,31,0,1,25.7993
20260203115816.538,298.2126,,,30,31,0,1,25.7993
20260203115816.540,298.2237,,,30,31,0,1,25.7993
20260203115816.541,298.2348,,,30,31,0,1,25.7993
20260203115816.543,298.2459,,,30,31,0,1,25.7993
20260203115816.544,298.2570,,,30,31,0,1,25.7993
20260203115816.546,298.2681,,,30,31,0,1,25.7993
20260203115816.548,298.2792,,,30,31,0,1,25.7993
20260203115816.550,298.2903,,,30,31,0,1,25.7993
20260203115816.551,298.3014,,,30,31,0,1,25.7993
20260203115816.553,298.3125,,,30,31,0,1,25.7993
20260203115816.555,298.3236,,,30,31,0,1,25.7993
20260203115816.556,298.3347,,,30,31,0,1,25.7993
20260203115816.558,298.3458,,,30,31,0,1,25.7993
20260203115816.559,298.3569,,,30,31,0,1,25.7993
20260203115816.561,298.3680,,,30,31,0,1,25.7993
20260203115816.562,298.3791,,,30,31,0,1,25.7993
20260203115816.564,298.3902,,,30,31,0,1,25.7993
20260203115816.566,298.4013,,,30,31,0,1,25.7993
20260203115816.568,298.4124,,,30,31,0,1,25.7993
20260203115816.569,298.4235,,,30,31,0,1,25.7993
20260203115816.571,298.4346,,,30,31,0,1,25.7993
20260203115816.573,298.4457,,,30,31,0,1,25.7993
20260203115816.578,298.4568,,,30,31,0,1,25.7993
20260203115816.579,298.4679,,,30,31,0,1,25.7993
20260203115816.581,298.4790,,,30,31,0,1,25.7993
20260203115816.600,298.4901,,,30,31,0,1,25.7993
20260203115816.602,298.5012,,,30,31,0,1,25.7993
20260203115816.604,298.5123,,,30,31,0,1,25.7993
20260203115816.605,298.5234,,,30,31,0,1,25.7993
20260203115816.608,298.5345,,,30,31,0,1,25.7993
20260203115816.610,298.5456,,,30,31,0,1,25.7993
20260203115816.611,298.5567,,,30,31,0,1,25.7993
20260203115816.613,298.5678,,,30,31,0,1,25.7993
20260203115816.614,298.5789,,,30,31,0,1,25.7993
20260203115816.615,298.5900,,,30,31,0,1,25.7993
20260203115816.617,298.6011,,,30,31,0,1,25.7993
20260203115816.627,298.6122,,,30,31,0,1,25.7993
20260203115816.629,298.6233,,,30,31,0,1,25.7993
20260203115816.631,298.6344,,,30,31,0,1,25.7993
20260203115816.632,298.6455,,,30,31,0,1,25.7993
20260203115816.634,298.6566,,,30,31,0,1,25.7993
20260203115816.635,298.6677,,,30,31,0,1,25.7993
20260203115816.637,298.6788,,,30,31,0,1,25.7993
20260203115816.639,298.6899,,,30,31,0,1,25.7993
20260203115816.641,298.7010,,,30,31,0,1,25.7993
20260203115816.642,298.7121,,,30,31,0,1,25.7993
20260203115816.644,298.7232,,,30,31,0,1,25.7993
20260203115816.646,298.7343,,,30,31,0,1,25.7993
20260203115816.647,298.7454,,,30,31,0,1,25.7993
20260203115816.649,298.7565,,,30,31,0,1,25.7993
20260203115816.651,298.7676,,,30,31,0,1,25.7993
20260203115816.652,298.7787,,,30,31,0,1,25.7993
20260203115816.653,298.7898,,,30,31,0,1,25.7993
20260203115816.656,298.8009,,,30,31,0,1,25.7993
20260203115816.658,298.8120,,,30,31,0,1,25.7993
20260203115816.659,298.8231,,,30,31,0,1,25.7993
20260203115816.661,298.8342,,,30,31,0,1,25.7993
20260203115816.663,298.8453,,,30,31,0,1,25.7993
20260203115816.664,298.8564,,,30,31,0,1,25.7993
20260203115816.666,298.8675,,,30,31,0,1,25.7993
20260203115816.667,298.8786,,,30,31,0,1,25.7993
20260203115816.669,298.8897,,,30,31,0,1,25.7993
20260203115816.670,298.9008,,,30,31,0,1,25.7993
20260203115816.672,298.9119,,,30,31,0,1,25.7993
20260203115816.674,298.9230,,,30,31,0,1,25.7993
20260203115816.675,298.9341,,,30,31,0,1,25.7993
20260203115816.677,298.9452,,,30,31,0,1,25.7993
20260203115816.679,298.9563,,,30,31,0,1,25.7993
20260203115816.680,298.9674,,,30,31,0,1,25.7993
20260203115816.682,298.9785,,,30,31,0,1,25.7993
20260203115816.683,298.9896,,,30,31,0,1,25.7993
20260203115816.685,299.0007,,,30,31,0,1,25.7993
20260203115816.690,299.0118,,,30,31,0,1,25.7993
20260203115816.692,299.0229,,,30,31,0,1,25.7993
20260203115816.694,299.0340,,,30,31,0,1,25.7993
20260203115816.711,299.0451,,,30,31,0,1,25.7993
20260203115816.713,299.0562,,,30,31,0,1,25.7993
20260203115816.715,299.0673,,,30,31,0,1,25.7993
20260203115816.717,299.0784,,,30,31,0,1,25.7993
20260203115816.718,299.0895,,,30,31,0,1,25.7993
20260203115816.720,299.1006,,,30,31,0,1,25.7993
20260203115816.721,299.1117,,,30,31,0,1,25.7993
20260203115816.723,299.1228,,,30,31,0,1,25.7993
20260203115816.724,299.1339,,,30,31,0,1,25.7993
20260203115816.725,299.1450,,,30,31,0,1,25.7993
20260203115816.728,299.1561,,,30,31,0,1,25.7993
20260203115816.729,299.1672,,,30,31,0,1,25.7993
20260203115816.731,299.1783,,,30,31,0,1,25.7993
20260203115816.733,299.1894,,,30,31,0,1,25.7993
20260203115816.735,299.2005,,,30,31,0,1,25.7993
20260203115816.736,299.2116,,,30,31,0,1,25.7993
20260203115816.738,299.2227,,,30,31,0,1,25.7993
20260203115816.740,299.2338,,,30,31,0,1,25.7993
20260203115816.741,299.2449,,,30,31,0,1,25.7993
20260203115816.743,299.2560,,,30,31,0,1,25.7993
20260203115816.744,299.2671,,,30,31,0,1,25.7993
20260203115816.745,299.2782,,,30,31,0,1,25.7993
20260203115816.748,299.2893,,,30,31,0,1,25.7993
20260203115816.749,299.3004,,,30,31,0,1,25.7993
20260203115816.751,299.3115,,,30,31,0,1,25.7993
20260203115816.752,299.3226,,,30,31,0,1,25.7993
20260203115816.754,299.3337,,,30,31,0,1,25.7993
20260203115816.756,299.3448,,,30,31,0,1,25.7993
20260203115816.757,299.3559,,,30,31,0,1,25.7993
20260203115816.759,299.3670,,,30,31,0,1,25.7993
20260203115816.761,299.3781,,,30,31,0,1,25.7993
20260203115816.762,299.3892,,,30,31,0,1,25.7993
20260203115816.764,299.4003,,,30,31,0,1,25.7993
20260203115816.765,299.4114,,,30,31,0,1,25.7993
20260203115816.768,299.4225,,,30,31,0,1,25.7993
20260203115816.769,299.4336,,,30,31,0,1,25.7993
20260203115816.770,299.4447,,,30,31,0,1,25.7993
20260203115816.773,299.4558,,,30,31,0,1,25.7993
20260203115816.774,299.4669,,,30,31,0,1,25.7993
20260203115816.776,299.4780,,,30,31,0,1,25.7993
20260203115816.778,299.4891,,,30,31,0,1,25.7993
20260203115816.779,299.5002,,,30,31,0,1,25.7993
20260203115816.781,299.5113,,,30,31,0,1,25.7993
20260203115816.783,299.5224,,,30,31,0,1,25.7993
20260203115816.784,299.5335,,,30,31,0,1,25.7993
20260203115816.785,299.5446,,,30,31,0,1,25.7993
20260203115816.788,299.5557,,,30,31,0,1,25.7993
20260203115816.792,299.5668,,,30,31,0,1,25.7993
20260203115816.794,299.5779,,,30,31,0,1,25.7993
20260203115816.796,299.5890,,,30,31,0,1,25.7993
20260203115816.816,299.6001,,,30,31,0,1,25.7993
20260203115816.817,299.6112,,,30,31,0,1,25.7993
20260203115816.819,299.6223,,,30,31,0,1,25.7993
20260203115816.821,299.6334,,,30,31,0,1,25.7993
20260203115816.822,299.6445,,,30,31,0,1,25.7993
20260203115816.824,299.6556,,,30,31,0,1,25.7993
20260203115816.825,299.6667,,,30,31,0,1,25.7993
20260203115816.828,299.6778,,,30,31,0,1,25.7993
20260203115816.829,299.6889,,,30,31,0,1,25.7993
20260203115816.831,299.7000,,,30,31,0,1,25.7993
20260203115816.833,299.7111,,,30,31,0,1,25.7993
20260203115816.835,299.7222,,,30,31,0,1,25.7993
20260203115816.836,299.7333,,,30,31,0,1,25.7993
20260203115816.838,299.7444,,,30,31,0,1,25.7993
20260203115816.839,299.7555,,,30,31,0,1,25.7993
20260203115816.841,299.7666,,,30,31,0,1,25.7993
20260203115816.843,299.7777,,,30,31,0,1,25.7993
20260203115816.845,299.7888,,,30,31,0,1,25.7993
20260203115816.846,299.7999,,,30,31,0,1,25.7993
20260203115816.847,299.8110,,,30,31,0,1,25.7993
20260203115816.849,299.8221,,,30,31,0,1,25.7993
20260203115816.850,299.8332,,,30,31,0,1,25.7993
20260203115816.853,299.8443,,,30,31,0,1,25.7993
20260203115816.854,299.8554,,,30,31,0,1,25.7993
20260203115816.856,299.8665,,,30,31,0,1,25.7993
20260203115816.858,299.8776,,,30,31,0,1,25.7993
20260203115816.859,299.8887,,,30,31,0,1,25.7993
20260203115816.861,299.8998,,,30,31,0,1,25.7993
20260203115816.863,299.9109,,,30,31,0,1,25.7993
20260203115816.864,299.9220,,,30,31,0,1,25.7993
20260203115816.866,299.9331,,,30,31,0,1,25.7993
20260203115816.867,299.9442,,,30,31,0,1,25.7993
20260203115816.869,299.9553,,,30,31,0,1,25.7993
20260203115816.871,299.9664,,,30,31,0,1,25.7993
20260203115816.873,299.9775,,,30,31,0,1,25.7993
20260203115816.875,299.9886,,,30,31,0,1,25.7993
20260203115816.876,299.9997,,,30,31,0,1,25.7993
20260203115816.878,300.0108,,,30,31,0,1,25.7993
20260203115816.879,300.0219,,,30,31,0,1,25.7993
20260203115816.881,300.0330,,,30,31,0,1,25.7993
20260203115816.882,300.0441,,,30,31,0,1,25.7993
20260203115816.885,300.0552,,,30,31,0,1,25.7993
20260203115816.886,300.0663,,,30,31,0,1,25.7993
20260203115816.887,300.0774,,,30,31,0,1,25.7993
20260203115816.889,300.0885,,,30,31,0,1,25.7993
20260203115816.891,300.0996,,,30,31,0,1,25.7993
20260203115816.893,300.1107,,,30,31,0,1,25.7993
20260203115816.897,300.1218,,,30,31,0,1,25.7993
20260203115816.900,300.1329,,,30,31,0,1,25.7993
20260203115816.902,300.1440,,,30,31,0,1,25.7993
20260203115816.919,300.1551,,,30,31,0,1,25.7993
20260203115816.921,300.1662,,,30,31,0,1,25.7993
20260203115816.923,300.1773,,,30,31,0,1,25.7993
20260203115816.925,300.1884,,,30,31,0,1,25.7993
20260203115816.926,300.1995,,,30,31,0,1,25.7993
20260203115816.928,300.2106,,,30,31,0,1,25.7993
20260203115816.929,300.2217,,,30,31,0,1,25.7993
20260203115816.931,300.2328,,,30,31,0,1,25.7993
20260203115816.933,300.2439,,,30,31,0,1,25.7993
20260203115816.934,300.2550,,,30,31,0,1,25.7993
20260203115816.935,300.2661,,,30,31,0,1,25.7993
