frame,time,userId,cellBoundaryRisk,physicalBoundaryRisk,userRisk,seedMotionPenalty,cellShapePenaltyReserved,smoothRisk,weightedTotalRisk,dominantRisk,minCellClearance,minPhysicalClearance,minPairSeparation,minOccupancySeparation,seedDelta,frameMeanCellRisk,frameMeanPhysicalRisk,frameMeanUserRisk,frameMeanSmoothRisk,frameWeightedTotalRisk
710,7.880949,2,0.000000,0.000000,0.000000,0.040646,0.000000,0.040646,0.008129,None,0.637751,0.637751,6.416360,6.416360,0.010162,0.000000,0.000000,0.000000,0.032378,0.006476
710,7.880949,3,0.000000,0.000000,0.000000,0.000198,0.000000,0.000198,0.000040,None,2.707118,3.741568,6.416360,6.416360,0.000050,0.000000,0.000000,0.000000,0.032378,0.006476
720,7.991948,0,0.000000,0.000000,0.000000,0.044312,0.000000,0.044312,0.008862,None,0.585655,0.585655,3.834060,3.834060,0.011078,0.000000,0.000000,0.000000,0.034840,0.006968
720,7.991948,1,0.000000,0.000000,0.000000,0.024664,0.000000,0.024664,0.004933,None,0.886518,2.545649,3.834060,3.834060,0.006166,0.000000,0.000000,0.000000,0.034840,0.006968
720,7.991948,2,0.000000,0.000000,0.000000,0.043245,0.000000,0.043245,0.008649,None,0.797572,0.797572,6.292113,6.292113,0.010811,0.000000,0.000000,0.000000,0.034840,0.006968
720,7.991948,3,0.000000,0.000000,0.000000,0.027142,0.000000,0.027142,0.005428,None,2.733355,3.592506,6.292113,6.292113,0.006785,0.000000,0.000000,0.000000,0.034840,0.006968
730,8.102946,0,0.000000,0.027321,0.000000,0.044332,0.000000,0.044332,0.008866,None,0.486340,0.486340,3.929578,3.929578,0.011083,0.000000,0.006830,0.000000,0.033765,0.006753
730,8.102946,1,0.000000,0.000000,0.000000,0.007604,0.000000,0.007604,0.001521,None,0.955393,2.545649,3.929578,3.929578,0.001901,0.000000,0.006830,0.000000,0.033765,0.006753
730,8.102946,2,0.000000,0.000000,0.000000,0.044038,0.000000,0.044038,0.008808,None,0.921973,0.921973,6.323034,6.323034,0.011009,0.000000,0.006830,0.000000,0.033765,0.006753
730,8.102946,3,0.000000,0.000000,0.000000,0.039084,0.000000,0.039084,0.007817,None,2.787502,3.419672,6.323034,6.323034,0.009771,0.000000,0.006830,0.000000,0.033765,0.006753
740,8.213944,0,0.000000,0.222458,0.000000,0.044336,0.000000,0.044336,0.008867,None,0.388771,0.388771,4.006655,4.006655,0.011084,0.000000,0.055614,0.000000,0.033433,0.006687
740,8.213944,1,0.000000,0.000000,0.000000,0.002344,0.000000,0.002344,0.000469,None,1.013958,2.545649,4.006655,4.006655,0.000586,0.000000,0.055614,0.000000,0.033433,0.006687
740,8.213944,2,0.000000,0.000000,0.000000,0.044290,0.000000,0.044290,0.008858,None,1.036354,1.036354,6.328557,6.328557,0.011072,0.000000,0.055614,0.000000,0.033433,0.006687
740,8.213944,3,0.000000,0.000000,0.000000,0.042761,0.000000,0.042761,0.008552,None,2.801935,3.282650,6.328557,6.328557,0.010690,0.000000,0.055614,0.000000,0.033433,0.006687
750,8.324943,0,0.162944,0.414061,0.000000,0.044336,0.000000,0.044336,0.074045,Wall,0.292970,0.292970,4.087050,4.087050,0.011084,0.040736,0.103515,0.000000,0.033330,0.022960
750,8.324943,1,0.000000,0.000000,0.000000,0.000722,0.000000,0.000722,0.000144,None,1.070569,2.545649,4.087050,4.087050,0.000181,0.040736,0.103515,0.000000,0.033330,0.022960
750,8.324943,2,0.000000,0.000000,0.000000,0.044367,0.000000,0.044367,0.008873,None,1.148175,1.148175,6.319795,6.319795,0.011092,0.040736,0.103515,0.000000,0.033330,0.022960
750,8.324943,3,0.000000,0.000000,0.000000,0.043897,0.000000,0.043897,0.008779,None,2.799408,3.160884,6.319795,6.319795,0.010974,0.040736,0.103515,0.000000,0.033330,0.022960
760,8.435941,0,0.431880,0.602316,0.000000,0.044336,0.000000,0.044336,0.181619,Wall,0.198842,0.198842,4.170652,4.170652,0.011084,0.107970,0.150579,0.000000,0.033301,0.049848
760,8.435941,1,0.000000,0.000000,0.000000,0.000223,0.000000,0.000223,0.000045,None,1.127611,2.545649,4.170652,4.170652,0.000056,0.107970,0.150579,0.000000,0.033301,0.049848
760,8.435941,2,0.000000,0.000000,0.000000,0.044391,0.000000,0.044391,0.008878,None,1.259366,1.259366,6.312726,6.312726,0.011098,0.107970,0.150579,0.000000,0.033301,0.049848
760,8.435941,3,0.000000,0.000000,0.000000,0.044254,0.000000,0.044254,0.008851,None,2.794877,3.043941,6.312726,6.312726,0.011063,0.107970,0.150579,0.000000,0.033301,0.049848
770,8.546939,0,0.695358,0.786751,0.000000,0.044336,0.000000,0.044336,0.287010,Wall,0.106625,0.106625,4.257128,4.257128,0.011084,0.173840,0.196688,0.000000,0.033292,0.076194
770,8.546939,1,0.000000,0.000000,0.000000,0.000070,0.000000,0.000070,0.000014,None,1.185655,2.545649,4.257128,4.257128,0.000017,0.173840,0.196688,0.000000,0.033292,0.076194
770,8.546939,2,0.000000,0.000000,0.000000,0.044400,0.000000,0.044400,0.008880,None,1.370409,1.370409,6.313776,6.313776,0.011100,0.173840,0.196688,0.000000,0.033292,0.076194
770,8.546939,3,0.000000,0.000000,0.000000,0.044361,0.000000,0.044361,0.008872,None,2.794024,2.928731,6.313776,6.313776,0.011090,0.173840,0.196688,0.000000,0.033292,0.076194
780,8.657937,0,0.799382,0.859568,0.000000,0.021886,0.000000,0.021886,0.324130,Wall,0.070216,0.070216,4.292500,4.292500,0.005472,0.199846,0.214892,0.000000,0.027674,0.085473
780,8.657937,1,0.000000,0.000000,0.000000,0.000021,0.000000,0.000021,0.000004,None,1.233121,2.545649,4.292500,4.292500,0.000005,0.199846,0.214892,0.000000,0.027674,0.085473
780,8.657937,2,0.000000,0.000000,0.000000,0.044399,0.000000,0.044399,0.008880,None,1.481346,1.481346,6.324568,6.324568,0.011100,0.199846,0.214892,0.000000,0.027674,0.085473
780,8.657937,3,0.000000,0.000000,0.000000,0.044391,0.000000,0.044391,0.008878,None,2.798555,2.814278,6.324568,6.324568,0.011098,0.199846,0.214892,0.000000,0.027674,0.085473
790,8.768935,0,0.799382,0.859568,0.000000,0.006747,0.000000,0.006747,0.321102,Wall,0.070216,0.070216,4.272847,4.272847,0.001687,0.199846,0.214892,0.000000,0.026216,0.085181
790,8.768935,1,0.000000,0.000000,0.000000,0.009324,0.000000,0.009324,0.001865,None,1.213754,2.567650,4.272847,4.272847,0.002331,0.199846,0.214892,0.000000,0.026216,0.085181
790,8.768935,2,0.000000,0.000000,0.000000,0.044391,0.000000,0.044391,0.008878,None,1.592253,1.592253,6.345920,6.345920,0.011098,0.199846,0.214892,0.000000,0.026216,0.085181
790,8.768935,3,0.000000,0.000000,0.000000,0.044400,0.000000,0.044400,0.008880,None,2.700461,2.700461,6.345920,6.345920,0.011100,0.199846,0.214892,0.000000,0.026216,0.085181
800,8.879933,0,0.799382,0.859568,0.000000,0.002081,0.000000,0.002081,0.320169,Wall,0.070216,0.070216,4.137197,4.137197,0.000520,0.199846,0.214892,0.000000,0.031118,0.086162
800,8.879933,1,0.000000,0.000000,0.000000,0.033600,0.000000,0.033600,0.006720,None,0.954868,2.694810,4.137197,4.137197,0.008400,0.199846,0.214892,0.000000,0.031118,0.086162
800,8.879933,2,0.000000,0.000000,0.000000,0.044385,0.000000,0.044385,0.008877,None,1.703056,1.703056,6.378120,6.378120,0.011096,0.199846,0.214892,0.000000,0.031118,0.086162
800,8.879933,3,0.000000,0.000000,0.000000,0.044406,0.000000,0.044406,0.008881,None,2.587115,2.587115,6.378120,6.378120,0.011101,0.199846,0.214892,0.000000,0.031118,0.086162
810,8.990932,0,0.831311,0.881918,0.000000,0.005557,0.000000,0.005557,0.333636,Wall,0.059041,0.059041,4.053739,4.053739,0.001389,0.207828,0.220480,0.000000,0.033858,0.089903
810,8.990932,1,0.000000,0.000000,0.000000,0.041088,0.000000,0.041088,0.008218,None,0.844195,2.798608,4.053739,4.053739,0.010272,0.207828,0.220480,0.000000,0.033858,0.089903
810,8.990932,2,0.000000,0.000000,0.000000,0.044384,0.000000,0.044384,0.008877,None,1.813910,1.813910,6.421166,6.421166,0.011096,0.207828,0.220480,0.000000,0.033858,0.089903
810,8.990932,3,0.000000,0.000000,0.000000,0.044405,0.000000,0.044405,0.008881,None,2.474301,2.474301,6.421166,6.421166,0.011101,0.207828,0.220480,0.000000,0.033858,0.089903
820,9.101930,0,1.000000,1.000000,0.000000,0.032413,0.000000,0.032413,0.406483,Wall,-0.073617,-0.073617,4.071160,4.071160,0.008103,0.250000,0.250000,0.000000,0.041153,0.108231
820,9.101930,1,0.000000,0.000000,0.000000,0.043396,0.000000,0.043396,0.008679,None,0.859290,2.885907,4.071160,4.071160,0.010849,0.250000,0.250000,0.000000,0.041153,0.108231
820,9.101930,2,0.000000,0.000000,0.000000,0.044394,0.000000,0.044394,0.008879,None,1.924770,1.924770,6.475166,6.475166,0.011099,0.250000,0.250000,0.000000,0.041153,0.108231
820,9.101930,3,0.000000,0.000000,0.000000,0.044408,0.000000,0.044408,0.008882,None,2.361970,2.361970,6.475166,6.475166,0.011102,0.250000,0.250000,0.000000,0.041153,0.108231
830,9.212928,0,1.000000,1.000000,0.000000,0.040680,0.000000,0.040680,0.408136,Wall,-0.189138,-0.189138,4.120458,4.120458,0.010170,0.250000,0.250000,0.000000,0.043398,0.108680
830,9.212928,1,0.000000,0.000000,0.000000,0.044109,0.000000,0.044109,0.008822,None,0.931919,2.966601,4.120458,4.120458,0.011027,0.250000,0.250000,0.000000,0.043398,0.108680
830,9.212928,2,0.000000,0.000000,0.000000,0.044391,0.000000,0.044391,0.008878,None,2.035588,2.035588,6.539673,6.539673,0.011098,0.250000,0.250000,0.000000,0.043398,0.108680
830,9.212928,3,0.000000,0.000000,0.000000,0.044411,0.000000,0.044411,0.008882,None,2.250512,2.250512,6.539673,6.539673,0.011103,0.250000,0.250000,0.000000,0.043398,0.108680
840,9.323926,0,1.000000,1.000000,0.000000,0.043230,0.000000,0.043230,0.408646,Wall,-0.290003,-0.290003,4.194542,4.194542,0.010808,0.250000,0.250000,0.000000,0.042856,0.108571
840,9.323926,1,0.000000,0.000000,0.000000,0.044323,0.000000,0.044323,0.008865,None,1.027838,3.044065,4.194542,4.194542,0.011081,0.250000,0.250000,0.000000,0.042856,0.108571
840,9.323926,2,0.000000,0.000000,0.000000,0.039462,0.000000,0.039462,0.007892,None,2.135204,2.135204,6.611338,6.611338,0.009866,0.250000,0.250000,0.000000,0.042856,0.108571
840,9.323926,3,0.000000,0.000000,0.000000,0.044410,0.000000,0.044410,0.008882,None,2.139767,2.139767,6.611338,6.611338,0.011102,0.250000,0.250000,0.000000,0.042856,0.108571
850,9.434924,0,1.000000,1.000000,0.000000,0.044018,0.000000,0.044018,0.408804,Wall,-0.385119,-0.385119,4.282703,4.282703,0.011005,0.250000,0.250000,0.000000,0.041185,0.108237
850,9.434924,1,0.000000,0.000000,0.000000,0.044391,0.000000,0.044391,0.008878,None,1.135970,3.119253,4.282703,4.282703,0.011098,0.250000,0.250000,0.000000,0.041185,0.108237
850,9.434924,2,0.000000,0.000000,0.000000,0.031919,0.000000,0.031919,0.006384,None,2.190625,2.190625,6.677912,6.677912,0.007980,0.250000,0.250000,0.000000,0.041185,0.108237
850,9.434924,3,0.000000,0.000000,0.000000,0.044412,0.000000,0.044412,0.008882,None,2.029767,2.029767,6.677912,6.677912,0.011103,0.250000,0.250000,0.000000,0.041185,0.108237
860,9.545922,0,1.000000,1.000000,0.000000,0.044254,0.000000,0.044254,0.408851,Wall,-0.477165,-0.477165,4.368672,4.368672,0.011063,0.250000,0.250000,0.000000,0.043412,0.108682
860,9.545922,1,0.000000,0.000000,0.000000,0.044413,0.000000,0.044413,0.008883,None,1.252907,3.192258,4.368672,4.368672,0.011103,0.250000,0.250000,0.000000,0.043412,0.108682
860,9.545922,2,0.000000,0.000000,0.000000,0.040565,0.000000,0.040565,0.008113,None,2.301366,2.301366,6.769846,6.769846,0.010141,0.250000,0.250000,0.000000,0.043412,0.108682
860,9.545922,3,0.000000,0.000000,0.000000,0.044416,0.000000,0.044416,0.008883,None,1.920548,1.920548,6.769846,6.769846,0.011104,0.250000,0.250000,0.000000,0.043412,0.108682
870,9.656920,0,1.000000,1.000000,0.000000,0.044337,0.000000,0.044337,0.408867,Wall,-0.432820,-0.567180,4.458805,4.458805,0.011084,0.250000,0.250000,0.000000,0.044098,0.108820
870,9.656920,1,0.000000,0.000000,0.000000,0.044420,0.000000,0.044420,0.008884,None,1.376291,3.263210,4.458805,4.458805,0.011105,0.250000,0.250000,0.000000,0.044098,0.108820
870,9.656920,2,0.000000,0.000000,0.000000,0.043222,0.000000,0.043222,0.008644,None,2.411915,2.411915,6.871435,6.871435,0.010805,0.250000,0.250000,0.000000,0.044098,0.108820
870,9.656920,3,0.000000,0.000000,0.000000,0.044412,0.000000,0.044412,0.008882,None,1.812449,1.812449,6.871435,6.871435,0.011103,0.250000,0.250000,0.000000,0.044098,0.108820
880,9.767919,0,1.000000,1.000000,0.000000,0.044357,0.000000,0.044357,0.408871,Wall,-0.344855,-0.655145,4.558517,4.558517,0.011089,0.250000,0.250000,0.000000,0.044309,0.108862
880,9.767919,1,0.000000,0.000000,0.000000,0.044417,0.000000,0.044417,0.008883,None,1.505187,3.331978,4.558517,4.558517,0.011104,0.250000,0.250000,0.000000,0.044309,0.108862
880,9.767919,2,0.000000,0.000000,0.000000,0.044049,0.000000,0.044049,0.008810,None,2.522465,2.522465,6.979873,6.979873,0.011012,0.250000,0.250000,0.000000,0.044309,0.108862
880,9.767919,3,0.000000,0.000000,0.000000,0.044412,0.000000,0.044412,0.008882,None,1.705326,1.705326,6.979873,6.979873,0.011103,0.250000,0.250000,0.000000,0.044309,0.108862
890,9.878917,0,1.000000,1.000000,0.000000,0.044364,0.000000,0.044364,0.408873,Wall,-0.259237,-0.740763,4.667158,4.667158,0.011091,0.250000,0.250000,0.000000,0.044377,0.108876
890,9.878917,1,0.000000,0.000000,0.000000,0.044421,0.000000,0.044421,0.008884,None,1.638391,3.398587,4.667158,4.667158,0.011105,0.250000,0.250000,0.000000,0.044377,0.108876
890,9.878917,2,0.000000,0.000000,0.000000,0.044304,0.000000,0.044304,0.008861,None,2.632891,2.632891,7.095485,7.095485,0.011076,0.250000,0.250000,0.000000,0.044377,0.108876
890,9.878917,3,0.000000,0.000000,0.000000,0.044420,0.000000,0.044420,0.008884,None,1.598971,1.598971,7.095485,7.095485,0.011105,0.250000,0.250000,0.000000,0.044377,0.108876
900,9.989915,0,1.000000,1.000000,0.000000,0.044365,0.000000,0.044365,0.408873,Wall,-0.231309,-0.823757,4.784032,4.784032,0.011091,0.250000,0.250000,0.000000,0.044392,0.108878
900,9.989915,1,0.000000,0.000000,0.000000,0.044417,0.000000,0.044417,0.008883,None,1.775035,3.462951,4.784032,4.784032,0.011104,0.250000,0.250000,0.000000,0.044392,0.108878
900,9.989915,2,0.000000,0.000000,0.000000,0.044373,0.000000,0.044373,0.008875,None,2.743223,2.743223,7.180513,7.180513,0.011093,0.250000,0.250000,0.000000,0.044392,0.108878
900,9.989915,3,0.000000,0.000000,0.000000,0.044413,0.000000,0.044413,0.008883,None,1.493974,1.493974,7.180513,7.180513,0.011103,0.250000,0.250000,0.000000,0.044392,0.108878
910,10.100910,0,1.000000,1.000000,0.000000,0.044374,0.000000,0.044374,0.408875,Wall,-0.318048,-0.904729,4.908566,4.908566,0.011093,0.250000,0.250000,0.000000,0.044405,0.108881
910,10.100910,1,0.000000,0.000000,0.000000,0.044426,0.000000,0.044426,0.008885,None,1.914010,3.525122,4.908566,4.908566,0.011107,0.250000,0.250000,0.000000,0.044405,0.108881
910,10.100910,2,0.000000,0.000000,0.000000,0.044407,0.000000,0.044407,0.008881,None,2.853590,2.853590,7.272392,7.272392,0.011102,0.250000,0.250000,0.000000,0.044405,0.108881
910,10.100910,3,0.000000,0.000000,0.000000,0.044414,0.000000,0.044414,0.008883,None,1.390141,1.390141,7.272392,7.272392,0.011104,0.250000,0.250000,0.000000,0.044405,0.108881
920,10.211910,0,1.000000,1.000000,0.000000,0.044371,0.000000,0.044371,0.408874,Wall,-0.317531,-0.982950,5.040064,5.040064,0.011093,0.250000,0.250000,0.000000,0.044407,0.108882
920,10.211910,1,0.000000,0.000000,0.000000,0.044420,0.000000,0.044420,0.008884,None,2.054642,3.584977,5.040064,5.040064,0.011105,0.250000,0.250000,0.000000,0.044407,0.108882
920,10.211910,2,0.000000,0.000000,0.000000,0.044423,0.000000,0.044423,0.008885,None,2.964048,2.964048,7.333287,7.333287,0.011106,0.250000,0.250000,0.000000,0.044407,0.108882
920,10.211910,3,0.000000,0.000000,0.000000,0.044415,0.000000,0.044415,0.008883,None,1.287499,1.287499,7.333287,7.333287,0.011104,0.250000,0.250000,0.000000,0.044407,0.108882
930,10.322910,0,1.000000,1.000000,0.000000,0.044368,0.000000,0.044368,0.408874,Wall,-0.235385,-1.058515,5.177806,5.177806,0.011092,0.250000,0.250000,0.000000,0.041320,0.108264
930,10.322910,1,0.000000,0.000000,0.000000,0.044419,0.000000,0.044419,0.008884,None,2.196033,3.642603,5.177806,5.177806,0.011105,0.250000,0.250000,0.000000,0.041320,0.108264
930,10.322910,2,0.000000,0.000000,0.000000,0.044423,0.000000,0.044423,0.008885,None,3.074515,3.074515,7.375950,7.375950,0.011106,0.250000,0.250000,0.000000,0.041320,0.108264
930,10.322910,3,0.000000,0.000000,0.000000,0.032072,0.000000,0.032072,0.006414,None,1.236435,1.236435,7.375950,7.375950,0.008018,0.250000,0.250000,0.000000,0.041320,0.108264
940,10.433910,0,1.000000,1.000000,0.000000,0.044370,0.000000,0.044370,0.408874,Wall,-0.155530,-1.131437,5.321316,5.321316,0.011092,0.250000,0.250000,0.000000,0.043454,0.108691
940,10.433910,1,0.000000,0.000000,0.000000,0.044425,0.000000,0.044425,0.008885,None,2.337854,3.697939,5.321316,5.321316,0.011106,0.250000,0.250000,0.000000,0.043454,0.108691
940,10.433910,2,0.000000,0.000000,0.000000,0.044425,0.000000,0.044425,0.008885,None,3.185015,3.185015,7.446872,7.446872,0.011106,0.250000,0.250000,0.000000,0.043454,0.108691
940,10.433910,3,0.000000,0.000000,0.000000,0.040596,0.000000,0.040596,0.008119,None,1.135831,1.135831,7.446872,7.446872,0.010149,0.250000,0.250000,0.000000,0.043454,0.108691
950,10.544910,0,1.000000,1.000000,0.000000,0.044368,0.000000,0.044368,0.408874,Wall,-0.102227,-1.201532,5.469985,5.469985,0.011092,0.250000,0.250000,0.000000,0.044110,0.108822
950,10.544910,1,0.000000,0.000000,0.000000,0.044422,0.000000,0.044422,0.008884,None,2.479639,3.750897,5.469985,5.469985,0.011105,0.250000,0.250000,0.000000,0.044110,0.108822
950,10.544910,2,0.000000,0.000000,0.000000,0.044419,0.000000,0.044419,0.008884,None,3.295541,3.295541,7.525603,7.525603,0.011105,0.250000,0.250000,0.000000,0.044110,0.108822
950,10.544910,3,0.000000,0.000000,0.000000,0.043229,0.000000,0.043229,0.008646,None,1.037059,1.037059,7.525603,7.525603,0.010807,0.250000,0.250000,0.000000,0.044110,0.108822
960,10.655900,0,1.000000,1.000000,0.000000,0.044367,0.000000,0.044367,0.408874,Wall,-0.184924,-1.269023,5.623376,5.623376,0.011092,0.250000,0.250000,0.000000,0.044310,0.108862
960,10.655900,1,0.000000,0.000000,0.000000,0.044421,0.000000,0.044421,0.008884,None,2.620951,3.801489,5.623376,5.623376,0.011105,0.250000,0.250000,0.000000,0.044310,0.108862
960,10.655900,2,0.000000,0.000000,0.000000,0.044413,0.000000,0.044413,0.008883,None,3.404998,3.404998,7.599469,7.599469,0.011103,0.250000,0.250000,0.000000,0.044310,0.108862
960,10.655900,3,0.000000,0.000000,0.000000,0.044040,0.000000,0.044040,0.008808,None,0.939655,0.939655,7.599469,7.599469,0.011010,0.250000,0.250000,0.000000,0.044310,0.108862
970,10.766900,0,1.000000,1.000000,0.000000,0.044368,0.000000,0.044368,0.408874,Wall,-0.214596,-1.333522,5.780859,5.780859,0.011092,0.250000,0.250000,0.000000,0.044374,0.108875
970,10.766900,1,0.000000,0.000000,0.000000,0.044420,0.000000,0.044420,0.008884,None,2.741213,3.849783,5.780859,5.780859,0.011105,0.250000,0.250000,0.000000,0.044374,0.108875
970,10.766900,2,0.000000,0.000000,0.000000,0.044417,0.000000,0.044417,0.008883,None,3.411555,3.411555,7.674788,7.674788,0.011104,0.250000,0.250000,0.000000,0.044374,0.108875
970,10.766900,3,0.000000,0.000000,0.000000,0.044290,0.000000,0.044290,0.008858,None,0.843947,0.843947,7.674788,7.674788,0.011073,0.250000,0.250000,0.000000,0.044374,0.108875
980,10.877900,0,1.000000,1.000000,0.000000,0.019471,0.000000,0.019471,0.403894,Wall,-0.190919,-1.352230,5.864244,5.864244,0.004868,0.250000,0.250000,0.000000,0.038170,0.107634
980,10.877900,1,0.000000,0.000000,0.000000,0.044424,0.000000,0.044424,0.008885,None,2.820024,3.895708,5.864244,5.864244,0.011106,0.250000,0.250000,0.000000,0.038170,0.107634
980,10.877900,2,0.000000,0.000000,0.000000,0.044414,0.000000,0.044414,0.008883,None,3.426281,3.426281,7.754499,7.754499,0.011104,0.250000,0.250000,0.000000,0.038170,0.107634
980,10.877900,3,0.000000,0.000000,0.000000,0.044370,0.000000,0.044370,0.008874,None,0.749674,0.749674,7.754499,7.754499,0.011093,0.250000,0.250000,0.000000,0.038170,0.107634
990,10.988900,0,1.000000,1.000000,0.000000,0.006003,0.000000,0.006003,0.401201,Wall,-0.190919,-1.352230,5.918097,5.918097,0.001501,0.250000,0.250000,0.000000,0.034807,0.106961
990,10.988900,1,0.000000,0.000000,0.000000,0.044421,0.000000,0.044421,0.008884,None,2.868304,3.939193,5.918097,5.918097,0.011105,0.250000,0.250000,0.000000,0.034807,0.106961
990,10.988900,2,0.000000,0.000000,0.000000,0.044410,0.000000,0.044410,0.008882,None,3.448831,3.448831,7.769114,7.769114,0.011103,0.250000,0.250000,0.000000,0.034807,0.106961
990,10.988900,3,0.000000,0.000000,0.000000,0.044394,0.000000,0.044394,0.008879,None,0.657156,0.657156,7.838172,7.838172,0.011098,0.250000,0.250000,0.000000,0.034807,0.106961
1000,11.099900,0,1.000000,1.000000,0.000000,0.001850,0.000000,0.001850,0.400370,Wall,-0.190919,-1.352230,5.975674,5.975674,0.000462,0.250000,0.250000,0.000000,0.033768,0.106754
1000,11.099900,1,0.000000,0.000000,0.000000,0.044424,0.000000,0.044424,0.008885,None,2.908873,3.980313,5.975674,5.975674,0.011106,0.250000,0.250000,0.000000,0.033768,0.106754
1000,11.099900,2,0.000000,0.000000,0.000000,0.044401,0.000000,0.044401,0.008880,None,3.477493,3.477493,7.540311,7.540311,0.011100,0.250000,0.250000,0.000000,0.033768,0.106754
1000,11.099900,3,0.000000,0.000000,0.000000,0.044399,0.000000,0.044399,0.008880,None,0.566764,0.566764,7.925830,7.925830,0.011100,0.250000,0.250000,0.000000,0.033768,0.106754
1010,11.210890,0,1.000000,1.000000,0.000000,0.000573,0.000000,0.000573,0.400115,Wall,-0.190919,-1.352230,6.036781,6.036781,0.000143,0.250000,0.260959,0.000000,0.033448,0.106690
1010,11.210890,1,0.000000,0.000000,0.000000,0.044415,0.000000,0.044415,0.008883,None,2.948105,4.019017,6.036781,6.036781,0.011104,0.250000,0.260959,0.000000,0.033448,0.106690
1010,11.210890,2,0.000000,0.000000,0.000000,0.044399,0.000000,0.044399,0.008880,None,3.510306,3.510306,7.311444,7.311444,0.011100,0.250000,0.260959,0.000000,0.033448,0.106690
1010,11.210890,3,0.000000,0.043835,0.000000,0.044404,0.000000,0.044404,0.008881,None,0.478083,0.478083,8.017471,8.017471,0.011101,0.250000,0.260959,0.000000,0.033448,0.106690
1020,11.321890,0,1.000000,1.000000,0.000000,0.000176,0.000000,0.000176,0.400035,Wall,-0.190919,-1.352230,6.101433,6.101433,0.000044,0.250000,0.304287,0.000000,0.033355,0.106671
1020,11.321890,1,0.000000,0.000000,0.000000,0.044428,0.000000,0.044428,0.008886,None,2.988059,4.055329,6.101433,6.101433,0.011107,0.250000,0.304287,0.000000,0.033355,0.106671
1020,11.321890,2,0.000000,0.000000,0.000000,0.044407,0.000000,0.044407,0.008881,None,3.461619,3.546036,7.081830,7.081830,0.011102,0.250000,0.304287,0.000000,0.033355,0.106671
1020,11.321890,3,0.000000,0.217150,0.000000,0.044407,0.000000,0.044407,0.008881,None,0.391425,0.391425,8.113164,8.113164,0.011102,0.250000,0.304287,0.000000,0.033355,0.106671
1030,11.432890,0,1.000000,1.000000,0.000000,0.000053,0.000000,0.000053,0.400011,Wall,-0.190919,-1.352230,6.169327,6.169327,0.000013,0.280795,0.346557,0.000000,0.033320,0.118982
1030,11.432890,1,0.000000,0.000000,0.000000,0.044415,0.000000,0.044415,0.008883,None,3.029121,4.089104,6.169327,6.169327,0.011104,0.280795,0.346557,0.000000,0.033320,0.118982
1030,11.432890,2,0.000000,0.000000,0.000000,0.044410,0.000000,0.044410,0.008882,None,3.355255,3.584050,6.852942,6.852942,0.011102,0.280795,0.346557,0.000000,0.033320,0.118982
1030,11.432890,3,0.123181,0.386227,0.000000,0.044402,0.000000,0.044402,0.058153,Mixed,0.306887,0.306887,8.212678,8.212678,0.011101,0.280795,0.346557,0.000000,0.033320,0.118982
1040,11.543890,0,1.000000,1.000000,0.000000,0.000019,0.000000,0.000019,0.400004,Wall,-0.190919,-1.352230,6.218790,6.218790,0.000005,0.339671,0.387770,0.000000,0.030012,0.141871
1040,11.543890,1,0.000000,0.000000,0.000000,0.031210,0.000000,0.031210,0.006242,None,3.052724,4.111313,6.218790,6.218790,0.007803,0.339671,0.387770,0.000000,0.030012,0.141871
1040,11.543890,2,0.000000,0.000000,0.000000,0.044413,0.000000,0.044413,0.008883,None,3.252231,3.624293,6.659031,6.659031,0.011103,0.339671,0.387770,0.000000,0.030012,0.141871
1040,11.543890,3,0.358684,0.551079,0.000000,0.044406,0.000000,0.044406,0.152355,Wall,0.224461,0.224461,8.315814,8.315814,0.011101,0.339671,0.387770,0.000000,0.030012,0.141871
1050,11.654890,0,1.000000,1.000000,0.000000,0.000005,0.000000,0.000005,0.400001,Wall,-0.190919,-1.352230,6.218790,6.218790,0.000001,0.396927,0.427849,0.000000,0.024612,0.163693
1050,11.654890,1,0.000000,0.000000,0.000000,0.009622,0.000000,0.009622,0.001924,None,3.042741,4.111313,6.218790,6.218790,0.002405,0.396927,0.427849,0.000000,0.024612,0.163693
1050,11.654890,2,0.000000,0.000000,0.000000,0.044413,0.000000,0.044413,0.008883,None,3.178490,3.666677,6.547650,6.547650,0.011103,0.396927,0.427849,0.000000,0.024612,0.163693
1050,11.654890,3,0.587708,0.711395,0.000000,0.044409,0.000000,0.044409,0.243965,Wall,0.144302,0.144302,8.422257,8.422257,0.011102,0.396927,0.427849,0.000000,0.024612,0.163693
1060,11.765890,0,1.000000,1.000000,0.000000,0.000001,0.000000,0.000001,0.400000,Wall,-0.190919,-1.352230,6.270106,6.270106,0.000000,0.452448,0.466713,0.000000,0.028567,0.186693
1060,11.765890,1,0.000000,0.000000,0.000000,0.025449,0.000000,0.025449,0.005090,None,3.083110,4.119852,6.270106,6.270106,0.006362,0.452448,0.466713,0.000000,0.028567,0.186693
1060,11.765890,2,0.000000,0.000000,0.000000,0.044409,0.000000,0.044409,0.008882,None,3.109265,3.711222,6.355612,6.355612,0.011102,0.452448,0.466713,0.000000,0.028567,0.186693
1060,11.765890,3,0.809791,0.866854,0.000000,0.044410,0.000000,0.044410,0.332798,Wall,0.066573,0.066573,8.531655,8.531655,0.011103,0.452448,0.466713,0.000000,0.028567,0.186693
